HitApp Name,HitApp ID,JG Name,JG ID,Alias,Judge ID,Judgment Total,Judging Hours,Judgments / Hour,RTA Total,RTA Accuracy,RTA OffBy Accuracy,RTA Correct,Spam Total,Spam Accuracy,Spam OffBy Accuracy,Spam Correct,Review Total,Review Accuracy,Review Correct,Pairwise Agreement,# Overlap Pairs,Vendor ID,Total Earnings,Work Date
Entity Stamping Salience,40435,Crowdsourcing Judge Group ABH en-ID,20871,ShSyadza1,608100,39,0.737085833,52.91106983,2,0.5,0.5,1,14,0.714,0.285714286,10,0,,0,0.256097561,82,1,1.95,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH en-GB,588,asta.gylyte,364261,39,0.320796111,121.5725461,1,0,,0,0,0,,0,0,,0,0.462121212,132,1,1.17,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH en-GB,588,sroantree,466864,10,0.169579444,58.96941126,0,0,,0,0,0,,0,0,,0,0.470588235,17,1,0.3,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH en-GB,588,Khalid_Syed,517502,511,1.576647778,324.1053628,26,0.808,,21,0,0,,0,0,,0,0.314754098,1220,1,15.33,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH en-GB,588,AaKim34,559112,249,0.682241667,364.973311,17,0.765,,13,0,0,,0,0,,0,0.554285714,350,1,7.47,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH de-DE,589,MaNeumann1,543772,38,0.1966,193.2858596,1,1,,1,0,0,,0,0,,0,0.387096774,62,1,1.14,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH de-DE,589,BaBaum,592609,196,0.646919167,302.9744829,12,0.833,,10,0,0,,0,0,,0,0.566539924,263,1,5.88,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH de-DE,589,MaMunch,604544,451,4.081228056,110.5059541,23,0.913,,21,0,0,,0,0,,0,0.623742455,497,1,13.53,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH de-DE,589,JaNiederhuber,604551,408,4.782818889,85.30534178,24,0.917,,22,0,0,,0,0,,0,0.698507463,335,1,12.24,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH de-DE,589,AnnKononenko,630829,21,0.288219167,72.86121962,0,0,,0,0,0,,0,0,,0,0.80952381,21,1,0.63,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH en-AU,590,Aulon.Kelmendi1,511931,6,0.024853611,241.4136108,0,0,,0,0,0,,0,0,,0,0.6,15,1,0.18,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH fr-FR,591,melany-anne,292638,10,0.099026944,100.982617,0,0,,0,0,0,,0,0,,0,0.714285714,14,1,0.3,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH fr-FR,591,Mattheo.Sauli1,479655,4,0.010590278,377.704918,0,0,,0,0,0,,0,0,,0,0.5,6,1,0.12,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH fr-FR,591,Clio.Ouazzani Touhami1,511962,29,0.281636667,102.9695471,2,1,,2,0,0,,0,0,,0,0.657894737,38,1,0.87,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH fr-FR,591,Marion.Fleury1,511970,276,1.215215,227.1203038,10,0.8,,8,0,0,,0,0,,0,0.621409922,383,1,8.28,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH fr-FR,591,haishaq22,533263,322,0.339475,948.5234553,22,0.773,,17,0,0,,0,0,,0,0.251497006,501,1,9.66,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH fr-FR,591,ReSmaini,545398,90,0.547587778,164.3572111,3,0.333,,1,0,0,,0,0,,0,0.543307087,127,1,2.7,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH fr-FR,591,IcSaif14,566413,2,0.047765833,41.87093285,0,0,,0,0,0,,0,0,,0,0.25,4,1,0.06,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH fr-FR,591,RaElie Fabrice14,566422,3,0.052120278,57.55917136,0,0,,0,0,0,,0,0,,0,0.75,4,1,0.09,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH fr-FR,591,KaEn Nasiry,646501,65,0.906958611,71.66809952,0,0,,0,0,0,,0,0,,0,0.422413793,116,1,1.95,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH fr-FR,591,HaHammad,646730,33,0.364790833,90.46279946,1,1,,1,0,0,,0,0,,0,0.617021277,47,1,0.99,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH fr-FR,591,LuGomes,646737,33,0.282587222,116.7781039,1,0,,0,0,0,,0,0,,0,0.588235294,51,1,0.99,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH fr-FR,591,CeFabre,646740,228,2.091622222,109.0063003,15,0.8,,12,0,0,,0,0,,0,0.617940199,301,1,6.84,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH fr-FR,591,SoCecchini,646780,40,0.625656667,63.93282791,3,0.667,,2,0,0,,0,0,,0,0.653846154,52,1,1.2,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH fr-FR,591,FrLefevre,646795,39,0.481773889,80.95083793,3,0.667,,2,0,0,,0,0,,0,0.55,60,1,1.17,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH fr-FR,591,ArBasso,646796,137,0.93776,146.0928169,2,1,,2,0,0,,0,0,,0,0.679347826,184,1,4.11,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH fr-FR,591,GaLeroux,646807,116,0.638202222,181.7605705,10,0.8,,8,0,0,,0,0,,0,0.288043478,184,1,3.48,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH fr-FR,591,AlGodefroy,646813,63,0.911271389,69.13417975,5,1,,5,0,0,,0,0,,0,0.666666667,81,1,1.89,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH fr-FR,591,MaLallemand,646834,233,1.8378975,126.7752962,11,0.636,,7,0,0,,0,0,,0,0.661237785,307,1,6.99,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH fr-FR,591,SaChristelle,646875,130,2.138466667,60.79122112,3,1,,3,0,0,,0,0,,0,0.512437811,201,1,3.9,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH fr-FR,591,NiPapakyriakopoulos,646890,28,0.293473611,95.40891903,2,1,,2,0,0,,0,0,,0,0.628571429,35,1,0.84,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH fr-FR,591,LaHouamel,646912,11,0.082949444,132.6108942,0,0,,0,0,0,,0,0,,0,0.769230769,13,1,0.33,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,mart_roe28,207655,421,2.922455278,144.0569521,0,0,,0,0,0,,0,0,,0,0.742222222,450,1,12.63,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,junko,389200,177,1.3209425,133.9952345,0,0,,0,0,0,,0,0,,0,0.654166667,240,1,5.31,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,iabe,394584,479,0.555301111,862.5950685,0,0,,0,0,0,,0,0,,0,0.638719512,656,1,14.37,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,sfumiko,443453,32,0.193730833,165.1776305,1,1,,1,0,0,,0,0,,0,0.466666667,15,1,0.96,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,Akiko.Miyazaki1,503555,11,0.168737222,65.19012139,0,0,,0,0,0,,0,0,,0,0.611111111,18,1,0.33,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,Shinichi.Harada1,512120,1,0.009194722,108.7580436,0,0,,0,0,0,,0,0,,0,0.5,2,1,0.03,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,Jessie.Lucky1,512133,400,0.9638625,414.9969524,0,0,,0,0,0,,0,0,,0,0.62,450,1,12,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,Makoto.Koga1,512136,80,0.512935278,155.9650963,0,0,,0,0,0,,0,0,,0,0.648148148,108,1,2.4,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,Spenser.Womack1,517999,500,1.383091667,361.5089383,0,0,,0,0,0,,0,0,,0,0.70575693,469,1,15,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,Noriko.Rapson1,520343,5,0.023933056,208.9160738,0,0,,0,0,0,,0,0,,0,0.3,10,1,0.15,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,Hideki.Iwamoto1,522740,8,0.238469722,33.54723579,0,0,,0,0,0,,0,0,,0,0.727272727,11,1,0.24,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,Mariko.Sato12,525594,17,0.129604167,131.1686224,0,0,,0,0,0,,0,0,,0,0.636363636,22,1,0.51,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,nosugimoto1,534190,500,2.283956111,218.9183923,0,0,,0,0,0,,0,0,,0,0.707017544,570,1,15,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,IKawano1,537726,8,0.105019722,76.17616797,0,0,,0,0,0,,0,0,,0,0.888888889,9,1,0.24,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,kotanaka27,537902,86,0.575551111,149.4220033,0,0,,0,0,0,,0,0,,0,0.626086957,115,1,2.58,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,AkHirao1,538873,353,2.144599722,164.5994804,0,0,,0,0,0,,0,0,,0,0.681395349,430,1,10.59,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,MiNakanishi1,540082,500,1.512735,330.5271578,0,0,,0,0,0,,0,0,,0,0.749464668,467,1,15,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,ShMito,598426,36,0.329488333,109.2603178,3,0.333,,1,0,0,,0,0,,0,0.846153846,39,1,1.08,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,YuShimoe,598433,18,0.377037778,47.74057418,1,1,,1,0,0,,0,0,,0,0.9,10,1,0.54,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,IcKato,598437,11,0.170966667,64.3400273,0,0,,0,0,0,,0,0,,0,0.714285714,14,1,0.33,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,ShYamazaki,598440,70,0.492401111,142.1605241,3,0.667,,2,0,0,,0,0,,0,0.621359223,103,1,2.1,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,RiTomura,598444,27,0.7121475,37.91349404,0,0,,0,0,0,,0,0,,0,0.609756098,41,1,0.81,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,???,604664,1,0.022959167,43.55558782,0,0,,0,0,0,,0,0,,0,,,1,0.03,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,ShSakamoto,604667,23,0.148440833,154.943889,0,0,,0,0,0,,0,0,,0,0.785714286,28,1,0.69,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,ShKubota,604669,500,1.824925,273.9838624,0,0,,0,0,0,,0,0,,0,0.788830716,573,1,15,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,YaAbdulmumin,607880,246,0.886603056,277.4635148,8,0.75,,6,0,0,,0,0,,0,0.554597701,348,1,7.38,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,AkShiraishi,607885,150,1.239221389,121.0437468,12,0.917,,11,0,0,,0,0,,0,0.670588235,170,1,4.5,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,AkKurata,607886,252,1.654852778,152.2794072,1,1,,1,0,0,,0,0,,0,0.610315186,349,1,7.56,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,MuBatsaikhan,607893,500,1.156428611,432.365643,0,0,,0,0,0,,0,0,,0,0.689354276,573,1,15,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,YuFuruya,607910,12,0.168315833,71.29454052,2,0.5,,1,0,0,,0,0,,0,0.75,4,1,0.36,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,MaUchida,607911,25,0.315411111,79.26163385,1,1,,1,0,0,,0,0,,0,0.709677419,31,1,0.75,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,HiYamaguchi,642956,454,1.035795833,438.3103169,15,0.733,,11,0,0,,0,0,,0,0.776908023,511,1,13.62,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,YiAlkaya,642972,530,2.688936667,197.1039358,30,0.733,,22,0,0,,0,0,,0,0.714776632,582,1,15.9,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,ErTakamuki,642984,338,2.255215556,149.8748087,14,0.929,,13,0,0,,0,0,,0,0.646884273,337,1,10.14,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,NaKii,642990,124,0.488966111,253.5963069,3,0.667,,2,0,0,,0,0,,0,0.688622754,167,1,3.72,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,HiDobashi,642991,70,0.246816944,283.6109983,3,0.333,,1,0,0,,0,0,,0,0.566666667,90,1,2.1,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,KrFoxall,643021,104,0.120360278,864.0724492,4,1,,4,0,0,,0,0,,0,0.733333333,135,1,3.12,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,MaAsahi,643028,35,0.131890278,265.3721001,1,1,,1,0,0,,0,0,,0,0.520833333,48,1,1.05,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,HiMatsuoka,643030,536,2.110132222,254.0125184,33,0.697,,23,0,0,,0,0,,0,0.759109312,494,1,16.08,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,MaNagase,643032,13,0.275354444,47.21187641,0,0,,0,0,0,,0,0,,0,0.647058824,17,1,0.39,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH ja-JP,592,MiAsaoka,643038,31,0.278872778,111.1618002,2,1,,2,0,0,,0,0,,0,0.743589744,39,1,0.93,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH en-CA,595,marglorraine,223782,17,0.049425,343.9554881,2,1,,2,0,0,,0,0,,0,0.541666667,24,1,0.51,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH en-CA,595,Alvin.Wang1,512059,123,0.269915,455.6990164,11,0.727,,8,0,0,,0,0,,0,0.636363636,154,1,3.69,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH en-CA,595,Edgar Hope.Tamang1,517125,45,0.211856111,212.408317,2,1,,2,0,0,,0,0,,0,0.507462687,67,1,1.35,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH en-IN,596,FAISAL..K1,503559,48,0.243998056,196.7228792,0,0,,0,0,0,,0,0,,0,0.637681159,69,1,1.44,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH en-IN,596,Shivakumar.Bennisur1,503892,76,0.964221667,78.82005002,5,0.8,,4,0,0,,0,0,,0,0.452173913,230,1,2.28,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH en-IN,596,Vikram.Singha1,520197,43,0.640368611,67.14882531,1,1,,1,0,0,,0,0,,0,0.5,64,1,1.29,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH en-IN,596,Siddarood.Kamatar12,525505,34,0.223473611,152.1432434,1,1,,1,0,0,,0,0,,0,0.69047619,42,1,1.02,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH en-IN,596,Mehak.Gupta12,525540,108,0.757693056,142.5379304,6,1,,6,0,0,,0,0,,0,0.615384615,143,1,3.24,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH es-ES,597,lidiaperez,398549,1,0.002703889,369.8376824,0,0,,0,0,0,,0,0,,0,0.5,2,1,0.03,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH es-ES,597,jesusruid,465091,45,0.43211,104.1401495,3,1,,3,0,0,,0,0,,0,0.603448276,58,1,1.35,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH es-ES,597,Alejandro.Díaz Benito1,522701,6,0.032589444,184.1086923,0,0,,0,0,0,,0,0,,0,0.5,8,1,0.18,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH es-ES,597,Cristobal.Gamiz1,522737,232,0.985206944,235.4835208,6,0.667,,4,0,0,,0,0,,0,0.769503546,282,1,6.96,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH es-ES,597,Manuel Jesus.Dugo Martin12,525570,491,3.214903056,152.7262227,11,0.909,,10,0,0,,0,0,,0,0.677777778,630,1,14.73,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH es-ES,597,PaLleo,598793,263,0.548617778,479.3865796,11,0.455,,5,0,0,,0,0,,0,0.710843373,332,1,7.89,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH es-ES,597,AdFontRomero,641672,7,0.135915278,51.50267221,0,0,,0,0,0,,0,0,,0,0.7,10,1,0.21,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH es-ES,597,EvCondeGutierrez,641710,524,2.685927778,195.0908749,24,0.875,,21,0,0,,0,0,,0,0.746794872,624,1,15.72,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH es-ES,597,FrStella,641729,59,0.663937222,88.8638233,3,1,,3,0,0,,0,0,,0,0.716216216,74,1,1.77,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH es-ES,597,AnGomezrodulfoGarrido,641732,300,2.828929722,106.0471731,10,0.9,,9,0,0,,0,0,,0,0.713541667,384,1,9,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH es-ES,597,MiSegoviaGil,641784,114,0.958396389,118.9486953,5,0.6,,3,0,0,,0,0,,0,0.529801325,151,1,3.42,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH es-ES,597,BeZafra,641800,27,0.214846111,125.6713462,1,1,,1,0,0,,0,0,,0,0.75,32,1,0.81,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH es-ES,597,MaNavasSaez,641829,26,0.177074444,146.8308997,1,1,,1,0,0,,0,0,,0,0.594594595,37,1,0.78,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH es-ES,597,ViBernabÃ©Stiefel,641839,87,0.599600833,145.0965295,4,1,,4,0,0,,0,0,,0,0.742857143,105,1,2.61,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH es-ES,597,EsPerez1,641855,33,0.708426667,46.58209742,4,1,,4,0,0,,0,0,,0,0.4375,48,1,0.99,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH es-ES,597,JuMartinezGiraldez,645323,521,1.134991389,459.0343196,21,0.857,,18,0,0,,0,0,,0,0.768844221,597,1,15.63,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH es-ES,597,NaRubioHewitt,661112,73,1.215614167,60.05194905,5,0.8,,4,0,0,,0,0,,0,0.688172043,93,1,2.19,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH es-ES,597,MaGoossens,661113,113,0.769118611,146.921422,5,0.8,,4,0,0,,0,0,,0,0.623376623,154,1,3.39,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH es-ES,597,DaHernandezSanchez,661124,11,0.082120556,133.9494104,2,1,,2,0,0,,0,0,,0,0.538461538,13,1,0.33,2020-11-01T00:00
Satori - Entity Conflation,40665,Crowdsourcing Judge Group ABH es-ES,597,JoMoralesPalma,661139,518,2.699038611,191.9201889,23,0.913,,21,0,0,,0,0,,0,0.726984127,630,1,15.54,2020-11-01T00:00
EN-US Query AdCopy v2,291,en-US Ads Query AdCopy - ABH,631,pmala.appen,2684,"1,367",10.03166194,136.2685473,32,0.781,0.3125,25,75,0.733,0.28,55,0,,0,0.648351648,91,1,0,2020-11-01T00:00
EN-US Query AdCopy v2,291,en-US Ads Query AdCopy - ABH,631,pegitillman,2907,"1,029",7.343578611,140.1224191,17,0.824,0.235294118,14,90,0.789,0.244444444,71,0,,0,0.710144928,69,1,0,2020-11-01T00:00
EN-US Query AdCopy v2,291,en-US Ads Query AdCopy - ABH,631,wbland5302,11023,804,5.732760833,140.2465624,9,1,0,9,60,0.767,0.266666667,46,0,,0,0.775510204,49,1,0,2020-11-01T00:00
EN-US Query AdCopy v2,291,en-US Ads Query AdCopy - ABH,631,petermarinaro319,33708,"1,314",10.25717889,128.1053996,23,0.826,0.217391304,19,105,0.848,0.161904762,89,0,,0,0.591836735,49,1,0,2020-11-01T00:00
EN-US Query AdCopy v2,291,en-US Ads Query AdCopy - ABH,631,lwilsontc,34319,"3,586",26.33355528,136.1760675,25,0.92,0.08,23,105,0.81,0.219047619,85,0,,0,0.675,240,1,0,2020-11-01T00:00
EN-US Query AdCopy v2,291,en-US Ads Query AdCopy - ABH,631,wsmithappen,37406,"1,086",8.262370833,131.4392711,25,0.76,0.28,19,57,0.86,0.140350877,49,0,,0,0.742424242,66,1,0,2020-11-01T00:00
EN-US Query AdCopy v2,291,en-US Ads Query AdCopy - ABH,631,appenwork2016,39337,"2,843",20.75049139,137.0088036,25,0.76,0.36,19,90,0.722,0.288888889,65,0,,0,0.634259259,216,1,0,2020-11-01T00:00
EN-US Query AdCopy v2,291,en-US Ads Query AdCopy - ABH,631,Rsturgis22,43200,201,0.927965,216.6029969,9,0.667,0.333333333,6,27,0.852,0.148148148,23,0,,0,0.5,14,1,0,2020-11-01T00:00
EN-US Query AdCopy v2,291,en-US Ads Query AdCopy - ABH,631,shawnadelman5,75399,526,4.029023889,130.5527131,21,0.667,0.428571429,14,30,0.733,0.266666667,22,0,,0,0.568627451,51,1,0,2020-11-01T00:00
EN-US Query AdCopy v2,291,en-US Ads Query AdCopy - ABH,631,artemisisrising,101982,"1,657",12.42167139,133.3958972,24,0.833,0.166666667,20,75,0.84,0.173333333,63,0,,0,0.663793103,116,1,0,2020-11-01T00:00
EN-US Query AdCopy v2,291,en-US Ads Query AdCopy - ABH,631,rtiscavitch,184082,"1,137",10.09620667,112.6165537,18,0.944,0.055555556,17,45,0.778,0.244444444,35,0,,0,0.725490196,51,1,0,2020-11-01T00:00
EN-US Query AdCopy v2,291,en-US Ads Query AdCopy - ABH,631,michelebednarick,252299,242,1.619921944,149.389914,14,1,0,14,41,0.854,0.146341463,35,0,,0,,,1,0,2020-11-01T00:00
EN-US Query AdCopy v2,291,en-US Ads Query AdCopy - ABH,631,nsacia2016,269996,59,0.408493889,144.4330053,2,1,0,2,30,0.867,0.133333333,26,0,,0,1,3,1,0,2020-11-01T00:00
EN-US Query AdCopy v2,291,en-US Ads Query AdCopy - ABH,631,annelovern,386719,"2,685",19.29391,139.1630831,32,0.719,0.34375,23,60,0.65,0.4,39,0,,0,0.582733813,139,1,0,2020-11-01T00:00
EN-US Query AdCopy v2,291,en-US Ads Query AdCopy - ABH,631,RLBARRY82,393377,311,2.123986389,146.4227839,4,0.75,0.5,3,15,0.733,0.333333333,11,0,,0,0.733333333,15,1,0,2020-11-01T00:00
EN-US Query AdCopy v2,291,en-US Ads Query AdCopy - ABH,631,janaeve,412151,"1,469",10.32494722,142.2767563,25,0.96,0.04,24,105,0.838,0.180952381,88,0,,0,0.764705882,51,1,0,2020-11-01T00:00
EN-US Query AdCopy v2,291,en-US Ads Query AdCopy - ABH,631,mgajdadzieva,412303,"2,326",15.9233125,146.0751336,25,0.96,0.04,24,75,0.84,0.16,63,0,,0,0.646464646,99,1,0,2020-11-01T00:00
EN-US Query AdCopy v2,291,en-US Ads Query AdCopy - ABH,631,icookii,455095,"1,188",8.344101111,142.3760312,25,0.8,0.24,20,90,0.822,0.188888889,74,0,,0,0.678571429,84,1,0,2020-11-01T00:00
EN-US Query AdCopy v2,291,en-US Ads Query AdCopy - ABH,631,ktjhin,472138,49,2.168806389,22.59307251,3,0.333,1,1,27,0.667,0.37037037,18,0,,0,1,1,1,0,2020-11-01T00:00
EN-US Query AdCopy v2,291,en-US Ads Query AdCopy - ABH,631,megarock35,481940,473,2.969359167,159.2936299,14,0.714,0.357142857,10,37,0.73,0.324324324,27,0,,0,0.545454545,11,1,0,2020-11-01T00:00
EN-US Query AdCopy v2,291,en-US Ads Query AdCopy - ABH,631,wbayer,486817,"1,439",10.23197361,140.6375793,27,0.778,0.296296296,21,75,0.8,0.226666667,60,0,,0,0.8,55,1,0,2020-11-01T00:00
EN-US Query AdCopy v2,291,en-US Ads Query AdCopy - ABH,631,robertmartinez,486875,"1,370",10.03494778,136.5228829,35,0.8,0.285714286,28,105,0.752,0.266666667,79,0,,0,0.666666667,63,1,0,2020-11-01T00:00
EN-US Query AdCopy v2,291,en-US Ads Query AdCopy - ABH,631,kortney.flores,492085,40,0.216596111,184.6755225,4,0.75,0.25,3,17,0.588,0.470588235,10,0,,0,0.75,4,1,0,2020-11-01T00:00
EN-US Query AdCopy v2,291,en-US Ads Query AdCopy - ABH,631,tamara.shirah,498271,43,0.218506667,196.7903344,2,1,0,2,15,0.867,0.133333333,13,0,,0,0,1,1,0,2020-11-01T00:00
EN-US Query AdCopy v2,291,en-US Ads Query AdCopy - ABH,631,Eva.Oconnor,506030,432,5.080274722,85.03477147,26,0.846,0.153846154,22,60,0.817,0.2,49,0,,0,0.588235294,17,1,0,2020-11-01T00:00
